GLOBALEVENTID,MentionSourceName,f0_
791152213,wgowam.com,1
791106027,wgowam.com,1
791087814,wgowam.com,1
791135372,wgowam.com,1
791149576,wgowam.com,1
791146768,wgowam.com,1
791118067,wgowam.com,1
791089630,wgowam.com,1
791151605,wgowam.com,1
791107564,wgowam.com,1
791149243,wgowam.com,1
791136014,wgowam.com,1
791135969,wgowam.com,1
791140776,wgowam.com,1
791147169,wgowam.com,1
791148952,wgowam.com,1
791150105,wgowam.com,1
791154180,wgowam.com,1
791152204,wgowam.com,1
791149223,wgowam.com,1
791162235,wgowam.com,1
791136175,wgowam.com,1
791150102,wgowam.com,1
791149575,wgowam.com,1
791136384,wgowam.com,1
791155692,wgowam.com,1
791148948,wgowam.com,1
791136015,wgowam.com,1
791082661,wgowam.com,1
791148946,wgowam.com,1
791152078,wgowam.com,1
791126461,wgowam.com,1
791135804,wgowam.com,1
791152951,wgowam.com,1
791149245,wgowam.com,1
791151589,wgowam.com,1
791086353,wgowam.com,1
791087076,wgowam.com,1
791148962,wgowam.com,1
791150098,wgowam.com,1
791086414,wgowam.com,1
791151545,wgowam.com,1
791149578,wgowam.com,1
791101851,wgowam.com,1
791140775,wgowam.com,1
791152833,wgowam.com,1
791136001,wgowam.com,1
791149573,wgowam.com,1
791134399,wgowam.com,1
791149244,wgowam.com,1
791135373,wgowam.com,1
791149219,wgowam.com,1
791149236,wgowam.com,1
791136345,wgowam.com,1
791088992,wgowam.com,1
791151809,wgowam.com,1
791152831,wgowam.com,1
791148945,wgowam.com,1
791151808,wgowam.com,1
791150100,wgowam.com,1
791148951,wgowam.com,1
791131958,wgowam.com,1
791149572,wgowam.com,1
791154176,wgowam.com,1
791086099,wgowam.com,1
791098892,wgowam.com,1
791081854,wgowam.com,1
791149216,wgowam.com,1
791148960,wgowam.com,1
791112416,wgowam.com,1
791082744,wgowam.com,1
791149577,wgowam.com,1
791145059,wgowam.com,1
791087063,wgowam.com,1
791145060,wgowam.com,1
791148949,wgowam.com,1
791149246,wgowam.com,1
791149242,wgowam.com,1
791149571,wgowam.com,1
791105917,wgowam.com,1
791152910,wgowam.com,1
791086255,wgowam.com,1
791152832,wgowam.com,1
791130691,wgowam.com,1
789328842,wgowam.com,1
791144409,wgowam.com,1
791084216,wgowam.com,1
791090579,wgowam.com,1
791148950,wgowam.com,1
791140774,wgowam.com,1
791206458,wishtv.com,1
791084817,wishtv.com,1
791206031,wkrb13.com,1
791113031,wkrb13.com,1
791195038,wsoctv.com,1
791204895,wsoctv.com,1
791198755,wsoctv.com,1
791171190,wsoctv.com,1
791198749,wsoctv.com,1
791204826,wsoctv.com,1
791195947,wsoctv.com,1
791194957,wsoctv.com,1
791205050,wsoctv.com,1
791198752,wsoctv.com,1
791206622,wsoctv.com,1
791199275,wsoctv.com,1
791197769,wsoctv.com,1
791195579,wsoctv.com,1
791204825,wsoctv.com,1
791195578,wsoctv.com,1
791194974,wsoctv.com,1
791195948,wsoctv.com,1
791095562,wsoctv.com,1
791195946,wsoctv.com,1
791194973,wsoctv.com,1
791199499,wsoctv.com,1
791206620,wsoctv.com,1
791195034,wsoctv.com,1
791198750,wsoctv.com,1
791205049,wsoctv.com,1
791198753,wsoctv.com,1
791206347,wsoctv.com,1
791206621,wsoctv.com,1
791199391,wsoctv.com,1
791171096,wsoctv.com,1
791194972,wsoctv.com,1
791130920,wvtm13.com,1
791187140,wvtm13.com,1
791082756,wvtm13.com,1
791186270,wvtm13.com,1
791187086,wvtm13.com,1
791089061,wvtm13.com,1
791186269,wvtm13.com,1
791130942,wvtm13.com,1
791187078,wvtm13.com,1
791210753,wz.lviv.ua,1
791130319,wz.lviv.ua,1
791194323,wz.lviv.ua,1
791093601,wz.lviv.ua,1
791123749,wz.lviv.ua,1
791204050,xakac.info,1
791186946,xakac.info,1
791213777,xakac.info,1
791130420,xakac.info,1
791204538,xakac.info,1
791213776,xakac.info,1
791213767,xakac.info,1
791205476,yen.com.gh,1
791128929,yen.com.gh,1
791205489,yen.com.gh,1
791205482,yen.com.gh,1
791205477,yen.com.gh,1
791205483,yen.com.gh,1
791205906,yen.com.gh,1
791206045,yen.com.gh,1
791206016,yen.com.gh,1
791205522,yen.com.gh,1
791205433,yen.com.gh,1
791205970,yen.com.gh,1
791205974,yen.com.gh,1
791205581,yen.com.gh,1
791205250,yen.com.gh,1
791205490,yen.com.gh,1
791205305,yen.com.gh,1
791205469,yen.com.gh,1
791205471,yen.com.gh,1
791205992,yen.com.gh,1
791205580,yen.com.gh,1
791205991,yen.com.gh,1
791100253,yen.com.gh,1
791205578,yen.com.gh,1
791205971,yen.com.gh,1
791205470,yen.com.gh,1
791204953,znbc.co.zm,1
791204952,znbc.co.zm,1
791213814,zonakz.net,1
791213299,zonakz.net,1
791213294,zonakz.net,1
791161381,zonakz.net,1
791212990,zonakz.net,1
791144268,zonakz.net,1
791213739,zonakz.net,1
791213737,zonakz.net,1
791082141,zonakz.net,1
791210509,24heures.ch,1
791207553,24heures.ch,1
791210523,24heures.ch,1
791085493,24heures.ch,1
791085159,24heures.ch,1
791210143,24heures.ch,1
791210812,24heures.ch,1
791210325,24heures.ch,1
791210918,24heures.ch,1
791209790,24heures.ch,1
791197232,24heures.ch,1
791209793,24heures.ch,1
791197237,24heures.ch,1
791111835,24heures.ch,1
791209672,710keel.com,1
791155692,980waav.com,1
791149245,980waav.com,1
791087063,980waav.com,1
791136345,980waav.com,1
791147169,980waav.com,1
791107564,980waav.com,1
791151605,980waav.com,1
791131958,980waav.com,1
791148960,980waav.com,1
791152951,980waav.com,1
791149571,980waav.com,1
791149246,980waav.com,1
791140776,980waav.com,1
791144409,980waav.com,1
791148948,980waav.com,1
791149219,980waav.com,1
791162235,980waav.com,1
791135804,980waav.com,1
791149247,980waav.com,1
791150100,980waav.com,1
791090579,980waav.com,1
791148951,980waav.com,1
791152204,980waav.com,1
791149228,980waav.com,1
791084216,980waav.com,1
791149578,980waav.com,1
789328842,980waav.com,1
791149575,980waav.com,1
791135372,980waav.com,1
791112416,980waav.com,1
791101851,980waav.com,1
791145059,980waav.com,1
791149216,980waav.com,1
791152078,980waav.com,1
791105917,980waav.com,1
791154176,980waav.com,1
791149242,980waav.com,1
791135373,980waav.com,1
791151809,980waav.com,1
791149572,980waav.com,1
791152833,980waav.com,1
791106027,980waav.com,1
791118867,980waav.com,1
791135969,980waav.com,1
791136015,980waav.com,1
791087814,980waav.com,1
791148945,980waav.com,1
791086099,980waav.com,1
791154180,980waav.com,1
791149223,980waav.com,1
791082661,980waav.com,1
791152832,980waav.com,1
791087076,980waav.com,1
791148949,980waav.com,1
791086353,980waav.com,1
791134399,980waav.com,1
791086414,980waav.com,1
791145060,980waav.com,1
791140774,980waav.com,1
791081854,980waav.com,1
791150105,980waav.com,1
791088992,980waav.com,1
791136384,980waav.com,1
791086255,980waav.com,1
791149243,980waav.com,1
791152213,980waav.com,1
791098892,980waav.com,1
791148962,980waav.com,1
791152831,980waav.com,1
791118067,980waav.com,1
791152910,980waav.com,1
791130691,980waav.com,1
791136001,980waav.com,1
791136014,980waav.com,1
791149236,980waav.com,1
791151808,980waav.com,1
791149573,980waav.com,1
791154545,980waav.com,1
791140775,980waav.com,1
791089630,980waav.com,1
791126461,980waav.com,1
791149577,980waav.com,1
791148946,980waav.com,1
791136175,980waav.com,1
791148952,980waav.com,1
791150102,980waav.com,1
791151545,980waav.com,1
791082744,980waav.com,1
791150098,980waav.com,1
791149244,980waav.com,1
791149576,980waav.com,1
791151589,980waav.com,1
791146768,980waav.com,1
791148950,980waav.com,1
791125928,abs-cbn.com,1
791147221,abs-cbn.com,1
791120146,abs-cbn.com,1
791087601,abs-cbn.com,1
791202633,abs-cbn.com,1
791147213,abs-cbn.com,1
791149792,abs-cbn.com,1
791100830,abs-cbn.com,1
791202043,abs-cbn.com,1
791147055,abs-cbn.com,1
791146700,abs-cbn.com,1
791130164,abs-cbn.com,1
791205983,abs-cbn.com,1
791147103,abs-cbn.com,1
791100211,abs-cbn.com,1
791147529,abs-cbn.com,1
791206187,abs-cbn.com,1
791111892,adevarul.ro,1
791085131,adevarul.ro,1
791136972,adevarul.ro,1
791095722,adevarul.ro,1
791207021,adevarul.ro,1
791213464,adevarul.ro,1
791213615,adevarul.ro,1
791091094,ahdath.info,1
791213259,almogaz.com,1
791213469,aminata.com,1
791181125,amosnews.ro,1
791180772,amosnews.ro,1
791210624,amosnews.ro,1
791181052,amosnews.ro,1
791181131,amosnews.ro,1
791210623,amosnews.ro,1
791181739,amosnews.ro,1
791180773,amosnews.ro,1
791210625,amosnews.ro,1
791048119,ant1news.gr,1
791207771,ant1news.gr,1
791210838,ant1news.gr,1
791196537,ant1news.gr,1
791197573,ant1news.gr,1
791148267,ant1news.gr,1
791206855,ant1news.gr,1
791205973,apanews.net,1
791210176,arainfo.org,1
791194789,armradio.am,1
791194747,armradio.am,1
791194544,armradio.am,1
791194748,armradio.am,1
791188968,armradio.am,1
791194746,armradio.am,1
791149657,asiaone.com,1
791182322,asiaone.com,1
791095850,asiaone.com,1
791182067,asiaone.com,1
791138342,asiaone.com,1
791149034,asiaone.com,1
791130773,asiaone.com,1
791170738,asiaone.com,1
783713517,asiaone.com,1
791152318,asiaone.com,1
791149656,asiaone.com,1
791129469,asiaone.com,1
791144944,asiaone.com,1
791115427,asiaone.com,1
791095853,asiaone.com,1
791124145,asiaone.com,1
791149033,asiaone.com,1
791168071,asiaone.com,1
791135902,asiaone.com,1
791206874,avvenire.it,1
791206808,avvenire.it,1
791210746,az.trend.az,1
791130016,az.trend.az,1
791081096,az.trend.az,1
791187393,az.trend.az,1
791091295,az.trend.az,1
791210139,az.trend.az,1
791210149,az.trend.az,1
791210236,az.trend.az,1
791209940,az.trend.az,1
791187698,az.trend.az,1
791187528,az.trend.az,1
791188203,az.trend.az,1
791081830,az.trend.az,1
791110897,az.trend.az,1
791115719,az.trend.az,1
791210260,az.trend.az,1
791194789,az.trend.az,1
791081590,az.trend.az,1
791194544,az.trend.az,1
791209956,az.trend.az,1
791081993,az.trend.az,1
791171521,az.trend.az,1
791185659,azernews.az,1
791185973,azernews.az,1
791208069,azernews.az,1
791208089,azernews.az,1
791185657,azernews.az,1
791208071,azernews.az,1
791185972,azernews.az,1
791174520,bernama.com,1
791202574,bernama.com,1
791209072,bernama.com,1
791174548,bernama.com,1
791187355,bernama.com,1
791209719,bernama.com,1
791209718,bernama.com,1
791202572,bernama.com,1
791174453,bernama.com,1
791208965,bernama.com,1
791202573,bernama.com,1
791174516,bernama.com,1
791174519,bernama.com,1
791174460,bernama.com,1
791209091,bernama.com,1
791101032,cbanque.com,1
791105857,cbanque.com,1
791092602,cbanque.com,1
791210207,cbanque.com,1
791210209,cbanque.com,1
791119980,cbanque.com,1
791210208,cbanque.com,1
791082136,cbsnews.com,1
791082165,cbsnews.com,1
791144545,cbsnews.com,1
791145376,cbsnews.com,1
791100541,cbsnews.com,1
791144994,cbsnews.com,1
791120251,cbsnews.com,1
791082138,cbsnews.com,1
791208998,cbsnews.com,1
791202265,cbsnews.com,1
791125318,cbsnews.com,1
791209243,cbsnews.com,1
791120250,cbsnews.com,1
791203028,cbsnews.com,1
791081355,cbsnews.com,1
791081370,cbsnews.com,1
791082171,cbsnews.com,1
791082168,cbsnews.com,1
791100540,cbsnews.com,1
791082623,cbsnews.com,1
791082167,cbsnews.com,1
791201080,cbsnews.com,1
791144995,cbsnews.com,1
791107469,cbsnews.com,1
791208999,cbsnews.com,1
791087498,cbsnews.com,1
791117010,cbsnews.com,1
791082889,cbsnews.com,1
791144547,cbsnews.com,1
791131042,cbsnews.com,1
789290100,cmjornal.pt,1
791213318,cmjornal.pt,1
791210387,cnbb.org.br,1
791209936,cnbb.org.br,1
791209931,cnbb.org.br,1
791209934,cnbb.org.br,1
791210015,cnbb.org.br,1
791209933,cnbb.org.br,1
791210016,cnbb.org.br,1
791209763,cnbb.org.br,1
791209783,cnbb.org.br,1
791210014,cnbb.org.br,1
791210010,cnbb.org.br,1
791209935,cnbb.org.br,1
791209912,cnbb.org.br,1
791210711,cnbb.org.br,1
791209913,cnbb.org.br,1
791209748,cnbb.org.br,1
791210146,cnbb.org.br,1
791210009,cnbb.org.br,1
791210889,cnbb.org.br,1
791202263,cruxnow.com,1
791202088,cruxnow.com,1
791176889,cruxnow.com,1
791177622,cruxnow.com,1
791176637,cruxnow.com,1
791177488,cruxnow.com,1
791202733,cruxnow.com,1
791176890,cruxnow.com,1
791202734,cruxnow.com,1
791176662,cruxnow.com,1
791177626,cruxnow.com,1
791177623,cruxnow.com,1
791176881,cruxnow.com,1
791176661,cruxnow.com,1
791202262,cruxnow.com,1
791177115,cruxnow.com,1
791202089,cruxnow.com,1
791202091,cruxnow.com,1
791202090,cruxnow.com,1
791176636,cruxnow.com,1
791202264,cruxnow.com,1
791177489,cruxnow.com,1
791209770,cubanet.org,1
791210890,cubanet.org,1
791210892,cubanet.org,1
791210066,cubanet.org,1
791210879,cubanet.org,1
791210891,cubanet.org,1
791213926,dawnnews.tv,1
791213907,dawnnews.tv,1
791213906,dawnnews.tv,1
791213261,dawnnews.tv,1
791213929,dawnnews.tv,1
791213795,dawnnews.tv,1
791213928,dawnnews.tv,1
791213925,dawnnews.tv,1
791213927,dawnnews.tv,1
791213797,dawnnews.tv,1
791213908,dawnnews.tv,1
791213796,dawnnews.tv,1
791214087,day.kyiv.ua,1
791203880,day.kyiv.ua,1
791197618,day.kyiv.ua,1
791138854,day.kyiv.ua,1
791213067,day.kyiv.ua,1
791196803,day.kyiv.ua,1
791208026,dlnnews.com,1
791082706,dlnnews.com,1
791208029,dlnnews.com,1
791209429,dlnnews.com,1
791143696,dlnnews.com,1
791209553,dlnnews.com,1
791209462,dlnnews.com,1
791209551,dlnnews.com,1
791122753,dlnnews.com,1
791092586,dlnnews.com,1
791081238,dlnnews.com,1
791209042,dlnnews.com,1
791209034,dlnnews.com,1
791209516,dlnnews.com,1
791209517,dlnnews.com,1
791184524,dnesplus.bg,1
791204722,dnesplus.bg,1
791204045,dnesplus.bg,1
791096391,dnesplus.bg,1
791081541,dnesplus.bg,1
791204078,dnesplus.bg,1
791155997,dnesplus.bg,1
791214148,dnesplus.bg,1
791175202,dnesplus.bg,1
791213520,dnesplus.bg,1
791204267,dnesplus.bg,1
791213236,dnesplus.bg,1
791166820,dnesplus.bg,1
791175539,dnesplus.bg,1
791139091,dnesplus.bg,1
791084542,dnesplus.bg,1
791204721,dnesplus.bg,1
791204079,dnesplus.bg,1
791204583,dnesplus.bg,1
791130422,dnesplus.bg,1
791193862,dnesplus.bg,1
791172695,dorzeczy.pl,1
791086686,dorzeczy.pl,1
791210687,dorzeczy.pl,1
791210685,dorzeczy.pl,1
791210684,dorzeczy.pl,1
791081830,dorzeczy.pl,1
791091343,dorzeczy.pl,1
791210686,dorzeczy.pl,1
791213766,dsns.gov.ua,1
791213778,dsns.gov.ua,1
791214103,dsns.gov.ua,1
791081029,eastday.com,1
791205109,eastday.com,1
791205119,eastday.com,1
791204746,eastday.com,1
791205110,eastday.com,1
791081478,eastday.com,1
791101851,eastday.com,1
791082280,easy931.com,1
694166931,echo.msk.ru,1
791208193,einnews.com,1
791208787,einnews.com,1
791147277,einnews.com,1
791208786,einnews.com,1
791209449,einnews.com,1
791194839,einnews.com,1
791195632,einnews.com,1
791208788,einnews.com,1
791194721,einnews.com,1
791208783,einnews.com,1
791208789,einnews.com,1
791208207,einnews.com,1
791147202,einnews.com,1
791194840,einnews.com,1
791194722,einnews.com,1
791081024,einnews.com,1
791207735,ekapija.com,1
791207118,ekapija.com,1
791202371,en.delfi.lt,1
791202370,en.delfi.lt,1
791202639,en.delfi.lt,1
791201039,en.delfi.lt,1
791202641,en.delfi.lt,1
791202369,en.delfi.lt,1
791202638,en.delfi.lt,1
791201127,en.delfi.lt,1
791202640,en.delfi.lt,1
791202642,en.delfi.lt,1
791201040,en.delfi.lt,1
791208910,en.trend.az,1
791208905,en.trend.az,1
791208906,en.trend.az,1
791208823,en.trend.az,1
791208819,en.trend.az,1
791208909,en.trend.az,1
791207957,en.trend.az,1
791208085,en.trend.az,1
791208520,en.trend.az,1
791208822,en.trend.az,1
791208824,en.trend.az,1
791208084,en.trend.az,1
791208903,en.trend.az,1
791209056,en.trend.az,1
791208086,en.trend.az,1
791209055,en.trend.az,1
791208900,en.trend.az,1
791198219,eonline.com,1
791197172,f5haber.com,1
791206740,f5haber.com,1
791214072,f5haber.com,1
791210135,felvidek.ma,1
791210022,felvidek.ma,1
791210136,felvidek.ma,1
791210056,felvidek.ma,1
694170377,finegael.ie,1
791186623,fltimes.com,1
791186624,fltimes.com,1
791189373,fltimes.com,1
791174030,fltimes.com,1
791173986,fltimes.com,1
791186622,fltimes.com,1
791119329,fm1today.ch,1
791214009,fontanka.ru,1
791095517,fontanka.ru,1
791213964,fontanka.ru,1
791105924,fontanka.ru,1
791213969,fontanka.ru,1
791213961,fontanka.ru,1
791204514,fontanka.ru,1
791214017,fontanka.ru,1
791213930,fontanka.ru,1
791213991,fontanka.ru,1
791214008,fontanka.ru,1
791213235,fontanka.ru,1
791214018,fontanka.ru,1
791088484,fontanka.ru,1
791213999,fontanka.ru,1
791213156,fontanka.ru,1
791213747,fontanka.ru,1
791144268,fontanka.ru,1
791121020,fontanka.ru,1
791091344,fontanka.ru,1
791087216,foodbev.com,1
791208146,foodbev.com,1
791208590,foodbev.com,1
791145613,foodbev.com,1
791081414,fox10tv.com,1
791081423,fox10tv.com,1
791081431,fox10tv.com,1
791113371,fox10tv.com,1
791082985,fox10tv.com,1
791081385,fox10tv.com,1
791082663,fox10tv.com,1
791082986,fox10tv.com,1
791082635,fox10tv.com,1
791082733,fox10tv.com,1
791082860,fox10tv.com,1
791081308,fox10tv.com,1
791196206,fox2now.com,1
791192487,fox4now.com,1
791161390,fox4now.com,1
791192491,fox4now.com,1
791192963,fox4now.com,1
791190052,fox4now.com,1
791206339,foxnews.com,1
791090066,foxnews.com,1
791202121,foxnews.com,1
791205868,foxnews.com,1
791202933,foxnews.com,1
791103752,foxnews.com,1
791090172,foxnews.com,1
791202128,foxnews.com,1
791183750,foxnews.com,1
791103910,foxnews.com,1
791202127,foxnews.com,1
791205831,foxnews.com,1
791129556,foxnews.com,1
791202122,foxnews.com,1
791205875,foxnews.com,1
791205957,foxnews.com,1
791206585,foxnews.com,1
791209060,foxnews.com,1
791209555,foxnews.com,1
791205847,foxnews.com,1
791206519,foxnews.com,1
791104000,foxnews.com,1
791202142,foxnews.com,1
791202206,foxnews.com,1
791202207,foxnews.com,1
791081033,foxnews.com,1
791206649,foxnews.com,1
791203069,foxnews.com,1
791082635,foxnews.com,1
791096534,foxnews.com,1
791205824,foxnews.com,1
791092803,foxnews.com,1
791202120,foxnews.com,1
791092589,foxnews.com,1
791206647,foxnews.com,1
791202126,foxnews.com,1
791206657,foxnews.com,1
791202141,foxnews.com,1
791210324,fr.le360.ma,1
791095613,fr.le360.ma,1
791167312,fr.le360.ma,1
791210426,fr.le360.ma,1
791100872,frognews.bg,1
791210745,frognews.bg,1
791209925,frognews.bg,1
791161192,frognews.bg,1
791210750,frognews.bg,1
791210134,gavdosfm.gr,1
791210121,gavdosfm.gr,1
791210120,gavdosfm.gr,1
791201232,gbtimes.com,1
791200946,gbtimes.com,1
791200947,gbtimes.com,1
791207005,gofasano.it,1
791200940,govexec.com,1
791082560,govexec.com,1
791103920,govexec.com,1
791202319,govexec.com,1
791103496,govexec.com,1
791171556,govexec.com,1
791201511,govexec.com,1
791081838,govexec.com,1
791201509,govexec.com,1
791105021,govexec.com,1
791202739,govexec.com,1
791201510,govexec.com,1
791115711,govexec.com,1
791202980,govexec.com,1
791162342,govexec.com,1
791201523,govexec.com,1
791186930,govexec.com,1
791087613,govexec.com,1
791161087,govexec.com,1
791202738,govexec.com,1
791202737,govexec.com,1
791203059,govexec.com,1
791202318,govexec.com,1
791117430,govexec.com,1
791209984,graniru.org,1
791210382,graniru.org,1
791210137,graniru.org,1
791132442,graniru.org,1
791210773,graniru.org,1
791210843,graniru.org,1
791143058,graniru.org,1
791141885,graniru.org,1
791210155,graniru.org,1
791210486,graniru.org,1
791210297,graniru.org,1
791210760,graniru.org,1
791209872,graniru.org,1
791209182,guardian.ng,1
791209184,guardian.ng,1
791207994,guardian.ng,1
791208642,guardian.ng,1
791209183,guardian.ng,1
791199196,guardian.ng,1
791207982,guardian.ng,1
791209185,guardian.ng,1
791208635,guardian.ng,1
791208634,guardian.ng,1
791208643,guardian.ng,1
791207997,guardian.ng,1
791207995,guardian.ng,1
791208633,guardian.ng,1
791208644,guardian.ng,1
791207996,guardian.ng,1
791152204,gulf104.com,1
791152833,gulf104.com,1
791152213,gulf104.com,1
791152832,gulf104.com,1
791151605,gulf104.com,1
791086255,gulf104.com,1
791098892,gulf104.com,1
791151589,gulf104.com,1
791152951,gulf104.com,1
791151545,gulf104.com,1
791152831,gulf104.com,1
791152910,gulf104.com,1
791185918,hot1045.net,1
791082198,hot1045.net,1
791202820,hot1045.net,1
791193179,hot1045.net,1
791200827,hot1045.net,1
791202818,hot1045.net,1
791202821,hot1045.net,1
791186612,hot1045.net,1
791082744,hot1045.net,1
791189756,hot1045.net,1
791087495,hot1045.net,1
791193136,hot1045.net,1
791192570,hot1045.net,1
791082922,hot1045.net,1
791175468,hot1045.net,1
791192595,hot1045.net,1
791086736,hot1045.net,1
791085025,hot1045.net,1
791200813,hot1045.net,1
791155027,hot1045.net,1
791192491,hot1045.net,1
791192963,hot1045.net,1
791082661,hot1045.net,1
791084983,hot1045.net,1
791133637,hot1045.net,1
791087629,hot1045.net,1
791082144,hot1045.net,1
791185981,hot1045.net,1
791087880,hot1045.net,1
791087033,hot1045.net,1
791087751,hot1045.net,1
791161390,hot1045.net,1
791087780,hot1045.net,1
791081626,hot1045.net,1
791185959,hot1045.net,1
791155199,hot1045.net,1
791186666,hot1045.net,1
791082778,hot1045.net,1
791196892,hot1045.net,1
791086273,hot1045.net,1
791186614,hot1045.net,1
791192487,hot1045.net,1
791192593,hot1045.net,1
791097118,hot1045.net,1
791084353,hot1045.net,1
791186265,hot1045.net,1
791192565,hot1045.net,1
791082195,hot1045.net,1
791081628,hot1045.net,1
791190052,hot1045.net,1
791101921,hpdetijd.nl,1
791210129,hpdetijd.nl,1
791210128,hpdetijd.nl,1
791210424,hpdetijd.nl,1
791102922,hpdetijd.nl,1
791210432,hpdetijd.nl,1
791209822,hpdetijd.nl,1
791210434,hpdetijd.nl,1
791196155,htrnews.com,1
791125331,htrnews.com,1
791092661,htrnews.com,1
791196116,htrnews.com,1
791090093,htrnews.com,1
791206352,htrnews.com,1
791196143,htrnews.com,1
791124708,htrnews.com,1
791124253,htrnews.com,1
791124213,htrnews.com,1
791124252,htrnews.com,1
791206351,htrnews.com,1
791204927,htrnews.com,1
791085319,htrnews.com,1
791124233,htrnews.com,1
791108415,htrnews.com,1
791204913,htrnews.com,1
791195660,htrnews.com,1
791206363,htrnews.com,1
791206391,htrnews.com,1
791206608,htrnews.com,1
791093057,htrnews.com,1
791112359,htrnews.com,1
791119667,htrnews.com,1
791136012,htrnews.com,1
791206365,htrnews.com,1
791129279,htrnews.com,1
791195258,htrnews.com,1
791206366,htrnews.com,1
791196258,htrnews.com,1
791125405,htrnews.com,1
791195667,htrnews.com,1
791118570,htrnews.com,1
791130837,htrnews.com,1
791082719,htrnews.com,1
791081470,htrnews.com,1
791124243,htrnews.com,1
791204914,htrnews.com,1
791196274,htrnews.com,1
791117989,htrnews.com,1
791124254,htrnews.com,1
791125338,htrnews.com,1
791110609,htrnews.com,1
791196204,htrnews.com,1
791124223,htrnews.com,1
791098153,htrnews.com,1
791081230,htrnews.com,1
791206460,htrnews.com,1
791206604,htrnews.com,1
791196156,htrnews.com,1
791117106,htrnews.com,1
791124710,htrnews.com,1
791093610,htrnews.com,1
791206364,htrnews.com,1
791082714,htrnews.com,1
791204925,htrnews.com,1
791092692,htrnews.com,1
791194886,htrnews.com,1
791204912,htrnews.com,1
791204861,htrnews.com,1
791206603,htrnews.com,1
791179590,htrnews.com,1
791082705,htrnews.com,1
791124973,htrnews.com,1
791203021,htrnews.com,1
791206459,htrnews.com,1
791124956,htrnews.com,1
791124234,htrnews.com,1
791206353,htrnews.com,1
791092672,htrnews.com,1
791144865,htrnews.com,1
791185809,htrnews.com,1
791133595,htrnews.com,1
791129598,htrnews.com,1
791106625,htrnews.com,1
791125333,htrnews.com,1
791124709,htrnews.com,1
791116803,htrnews.com,1
791206390,htrnews.com,1
791204924,htrnews.com,1
791204926,htrnews.com,1
791094945,htrnews.com,1
791124707,htrnews.com,1
789295602,ibtimes.com,1
789286206,ibtimes.com,1
791209742,icilome.com,1
791170561,icilome.com,1
791106544,icilome.com,1
791190589,icilome.com,1
791169850,icilome.com,1
791169637,icilome.com,1
791209890,icilome.com,1
791190359,icilome.com,1
791191375,icilome.com,1
791082112,inews.co.uk,1
791213040,infobae.com,1
791213820,infobae.com,1
791213232,infogyor.hu,1
791213942,informer.rs,1
791213940,informer.rs,1
791213264,informer.rs,1
791204607,informer.rs,1
791204608,informer.rs,1
791212972,informer.rs,1
791214150,informer.rs,1
791213943,informer.rs,1
791206601,informer.rs,1
791204606,informer.rs,1
791213087,informer.rs,1
791204609,informer.rs,1
791213941,informer.rs,1
791213234,informer.rs,1
791213143,informer.rs,1
791213263,informer.rs,1
791205298,inforum.com,1
791205297,inforum.com,1
791205894,inforum.com,1
791205879,interfax.kz,1
791205290,interfax.kz,1
791210807,investor.bg,1
791209850,kanoner.com,1
791210756,kanoner.com,1
791164406,kazan.kp.ru,1
791210747,kazan.kp.ru,1
791164609,kazan.kp.ru,1
791152213,kbull93.com,1
791152951,kbull93.com,1
791152204,kbull93.com,1
791086255,kbull93.com,1
791152831,kbull93.com,1
791152832,kbull93.com,1
791152833,kbull93.com,1
791098892,kbull93.com,1
791151545,kbull93.com,1
791151605,kbull93.com,1
791151589,kbull93.com,1
791152910,kbull93.com,1
791180184,kdal610.com,1
791179262,kdal610.com,1
791199608,kdal610.com,1
791179214,kdal610.com,1
791179600,kdal610.com,1
791179212,kdal610.com,1
791179598,kdal610.com,1
791180363,kdal610.com,1
791179260,kdal610.com,1
791179123,kdal610.com,1
791204894,kdal610.com,1
791177563,kinston.com,1
791171749,kinston.com,1
791172174,kinston.com,1
791177565,kinston.com,1
791177564,kinston.com,1
791095960,kinston.com,1
791105221,kinston.com,1
791135721,kinston.com,1
791084769,kinston.com,1
791177240,kinston.com,1
791105663,kinston.com,1
791107333,kinston.com,1
791171712,kinston.com,1
791172613,kinston.com,1
791088825,kinston.com,1
791170192,kinston.com,1
791172166,kinston.com,1
791105855,kinston.com,1
791187195,kion546.com,1
791186612,kion546.com,1
791101160,kion546.com,1
791187271,kion546.com,1
791186613,kion546.com,1
791186265,kion546.com,1
791186611,kion546.com,1
791186614,kion546.com,1
791187196,kion546.com,1
791082778,kion546.com,1
791100563,kion546.com,1
791141060,klartale.no,1
791106440,klartale.no,1
791184282,klartale.no,1
791190121,kool965.com,1
791190122,kool965.com,1
791178301,kozpost.com,1
791107333,kozpost.com,1
791190045,kozpost.com,1
791190047,kozpost.com,1
791171312,kozpost.com,1
791176007,kozpost.com,1
791190042,kozpost.com,1
791190046,kozpost.com,1
791104179,kozpost.com,1
791172168,kozpost.com,1
791213012,kpunews.com,1
791213497,kpunews.com,1
791201993,kuna.net.kw,1
791201237,kuna.net.kw,1
791202770,kuna.net.kw,1
791202296,kuna.net.kw,1
791202210,kuna.net.kw,1
791202295,kuna.net.kw,1
791202294,kuna.net.kw,1
791202500,kuna.net.kw,1
791114715,kuna.net.kw,1
791202499,kuna.net.kw,1
791210203,l-echo.info,1
